EmpID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AvgSatisfaction,SatGroup,AttrRisk,AttrReason,Recommendations
RM726,35,26-35,True,Travel_Rarely,Research & Development,14,4,Other,3,Male,2,1,Laboratory Technician,2,Divorced,3743,Upto 5k,1,True,24,4,4,1,5,2,1,4,2,0,2,2.5,Medium,False,,
RM1181,36,36-45,False,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,2,Single,2013,Upto 5k,2,False,11,3,3,0,15,4,3,4,3,1,3,2.2,Medium,False,,
RM1194,38,36-45,False,Travel_Frequently,Research & Development,2,3,Medical,4,Female,2,1,Laboratory Technician,2,Single,2440,Upto 5k,1,False,22,4,2,0,4,3,3,4,3,3,3,2.8,Medium,False,,
RM968,40,36-45,False,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,1,Laboratory Technician,2,Married,2387,Upto 5k,3,False,22,4,3,1,7,3,3,4,2,0,3,2.5,Medium,False,,
RM1172,40,36-45,True,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Single,2166,Upto 5k,3,True,14,3,2,0,10,3,1,4,2,0,3,1.2,Low,False,,
RM1287,40,36-45,False,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,Upto 5k,4,False,17,3,4,1,7,5,2,4,3,0,2,2.5,Medium,False,,
RM1007,49,46-55,True,Travel_Frequently,Research & Development,28,2,Life Sciences,1,Male,2,2,Laboratory Technician,1,Single,4284,Upto 5k,3,False,20,4,1,0,20,2,3,4,3,1,3,1.5,Low,False,,
RM088,51,46-55,False,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,3,1,Laboratory Technician,4,Married,2075,Upto 5k,3,False,23,4,2,2,10,4,3,4,2,0,3,3.2,High,False,,
RM1355,56,55+,True,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2587,Upto 5k,1,False,16,3,4,0,5,3,3,4,2,1,0,3.0,Medium,False,,
RM021,24,18-25,False,Non-Travel,Research & Development,11,2,Other,1,Female,4,2,Manufacturing Director,3,Divorced,4011,Upto 5k,0,False,18,3,4,1,5,5,2,4,2,1,3,2.5,Medium,False,,
RM725,24,18-25,False,Travel_Rarely,Research & Development,17,1,Medical,4,Female,2,2,Manufacturing Director,3,Divorced,4377,Upto 5k,1,False,15,3,2,2,5,6,3,4,2,3,2,3.0,Medium,False,,
RM256,25,18-25,False,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,2,Manufacturing Director,3,Married,4898,Upto 5k,0,False,12,3,4,2,5,3,3,4,2,1,,2.8,Medium,False,,
RM727,31,26-35,False,Travel_Frequently,Research & Development,1,1,Life Sciences,3,Female,3,2,Manufacturing Director,1,Married,4148,Upto 5k,1,False,12,3,3,1,4,1,3,4,3,0,3,2.5,Medium,False,,
RM1441,36,36-45,False,Travel_Frequently,Research & Development,4,2,Life Sciences,4,Female,3,2,Manufacturing Director,2,Divorced,5131,5k-10k,7,False,13,3,2,3,18,3,3,4,2,0,2,2.8,Medium,False,,
RM1159,37,36-45,False,Travel_Rarely,Research & Development,19,3,Life Sciences,3,Male,3,2,Manufacturing Director,3,Married,5768,5k-10k,3,False,17,3,1,3,9,2,2,4,3,0,2,2.2,Medium,False,,
RM1165,40,36-45,False,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Female,3,3,Manufacturing Director,4,Single,7945,5k-10k,6,True,15,3,4,0,18,2,2,4,2,3,3,3.2,High,False,,
RM598,42,36-45,False,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6062,5k-10k,9,True,13,3,4,1,8,4,3,4,3,0,2,3.8,High,False,,
RM137,51,46-55,True,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Male,1,3,Manufacturing Director,4,Single,10650,10k-15k,2,False,15,3,4,0,18,2,3,4,2,0,3,3.0,Medium,False,,
RM300,51,46-55,False,Travel_Rarely,Research & Development,2,3,Medical,4,Male,1,2,Manufacturing Director,2,Divorced,5482,5k-10k,5,False,18,3,4,1,13,3,3,4,1,1,2,3.2,High,False,,
RM185,53,46-55,False,Travel_Rarely,Research & Development,13,2,Medical,4,Female,4,2,Manufacturing Director,1,Divorced,4450,Upto 5k,1,False,11,3,3,2,5,3,3,4,2,1,3,2.8,Medium,False,,
RM1285,39,36-45,False,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,Single,13464,10k-15k,7,False,21,4,3,0,9,3,3,4,3,2,2,3.0,Medium,False,,
RM610,43,36-45,False,Travel_Rarely,Research & Development,14,2,Life Sciences,2,Male,3,4,Research Director,1,Married,17159,15k+,6,False,24,4,3,1,22,3,3,4,1,1,0,2.2,Medium,False,,
RM870,46,46-55,False,Travel_Rarely,Research & Development,15,2,Life Sciences,4,Male,3,5,Research Director,2,Married,19081,15k+,5,False,11,3,1,1,25,2,3,4,2,0,3,2.5,Medium,False,,
RM1177,49,46-55,False,Travel_Rarely,Research & Development,22,4,Other,1,Female,3,4,Research Director,2,Married,16413,15k+,3,False,16,3,2,2,27,2,3,4,2,1,2,2.0,Low,False,,
RM589,50,46-55,False,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,4,Research Director,3,Married,17639,15k+,5,False,16,3,4,0,30,3,3,4,3,0,3,3.2,High,False,,
RM096,54,46-55,False,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,3,Research Director,3,Married,13549,10k-15k,9,False,12,3,1,1,16,5,1,4,3,0,3,1.5,Low,False,,
RM393,54,46-55,False,Travel_Rarely,Research & Development,5,2,Medical,1,Male,3,5,Research Director,1,Married,19406,15k+,4,False,11,3,3,1,24,4,2,4,2,1,2,1.8,Low,False,,
RM207,22,18-25,False,Travel_Rarely,Research & Development,5,3,Life Sciences,4,Male,4,1,Research Scientist,2,Divorced,2328,Upto 5k,1,True,16,3,1,1,4,2,2,4,2,2,,2.2,Medium,False,,
RM1138,22,18-25,False,Non-Travel,Research & Development,26,2,Other,2,Female,2,1,Research Scientist,3,Married,2814,Upto 5k,1,True,14,3,2,0,4,2,2,4,2,1,3,2.2,Medium,False,,
RM346,23,18-25,False,Travel_Rarely,Research & Development,26,1,Life Sciences,3,Male,3,1,Research Scientist,4,Divorced,2904,Upto 5k,1,False,12,3,3,2,4,2,2,4,2,0,2,3.0,Medium,False,,
RM619,25,18-25,False,Travel_Rarely,Research & Development,2,1,Medical,1,Male,4,1,Research Scientist,1,Single,3424,Upto 5k,7,False,13,3,3,0,6,3,2,4,3,0,1,1.8,Low,False,,
RM999,26,26-35,False,Travel_Rarely,Research & Development,2,1,Medical,1,Male,2,1,Research Scientist,4,Single,3904,Upto 5k,0,False,12,3,4,0,5,2,3,4,3,1,1,3.0,Medium,False,,
RM319,27,26-35,False,Travel_Rarely,Research & Development,5,3,Life Sciences,3,Female,3,1,Research Scientist,2,Single,2478,Upto 5k,1,True,12,3,2,0,4,2,2,4,3,1,2,2.2,Medium,False,,
RM513,27,26-35,False,Travel_Rarely,Research & Development,3,4,Medical,1,Male,2,1,Research Scientist,4,Single,2045,Upto 5k,0,False,13,3,4,0,5,0,3,4,2,1,1,3.0,Medium,False,,
RM834,27,26-35,False,Travel_Rarely,Research & Development,6,3,Life Sciences,4,Male,2,1,Research Scientist,3,Married,2539,Upto 5k,1,False,13,3,3,1,4,0,3,4,2,2,2,3.2,High,False,,
RM1171,27,26-35,False,Travel_Frequently,Research & Development,2,3,Medical,4,Male,3,1,Research Scientist,4,Single,2580,Upto 5k,2,False,13,3,3,0,6,0,2,4,2,1,2,3.2,High,False,,
RM230,29,26-35,True,Travel_Rarely,Research & Development,18,1,Medical,3,Male,2,1,Research Scientist,4,Single,2389,Upto 5k,1,True,13,3,3,0,4,3,2,4,3,0,1,3.0,Medium,False,,
RM181,31,26-35,False,Travel_Rarely,Research & Development,12,1,Medical,3,Female,3,1,Research Scientist,4,Married,3929,Upto 5k,8,True,23,4,3,1,7,0,3,4,2,0,2,3.2,High,False,,
RM1383,31,26-35,False,Non-Travel,Research & Development,3,2,Medical,3,Male,3,1,Research Scientist,1,Divorced,3065,Upto 5k,1,True,13,3,4,1,4,3,4,4,2,2,3,3.0,Medium,False,,
RM1376,32,26-35,True,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,2432,Upto 5k,3,True,14,3,1,0,8,2,3,4,1,0,3,2.0,Low,False,,
RM1450,32,26-35,False,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2439,Upto 5k,1,False,14,3,4,0,4,4,3,4,2,1,2,3.0,Medium,False,,
RM025,34,26-35,True,Travel_Rarely,Research & Development,6,1,Medical,2,Male,3,1,Research Scientist,1,Single,2960,Upto 5k,2,False,11,3,3,0,8,2,3,4,2,1,,2.2,Medium,False,,
RM575,34,26-35,False,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Female,4,1,Research Scientist,4,Single,3280,Upto 5k,2,False,16,3,3,0,10,2,3,4,2,1,3,3.0,Medium,False,,
RM1016,34,26-35,False,Travel_Frequently,Research & Development,1,4,Other,4,Male,3,1,Research Scientist,1,Divorced,2996,Upto 5k,5,False,14,3,3,2,10,2,3,4,3,1,3,2.8,Medium,False,,
RM1459,35,26-35,False,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Female,1,1,Research Scientist,4,Married,2977,Upto 5k,1,False,12,3,4,1,4,5,3,4,3,1,1,3.5,High,False,,
RM295,37,36-45,False,Travel_Frequently,Research & Development,9,3,Medical,2,Male,3,1,Research Scientist,4,Married,2326,Upto 5k,1,True,12,3,3,3,4,3,2,4,2,1,2,2.8,Medium,False,,
RM983,38,36-45,False,Travel_Frequently,Research & Development,7,3,Life Sciences,4,Male,4,1,Research Scientist,3,Divorced,2610,Upto 5k,1,False,11,3,4,3,4,2,3,4,2,0,3,3.5,High,False,,
RM554,40,36-45,False,Travel_Rarely,Research & Development,2,1,Medical,4,Female,2,1,Research Scientist,4,Single,2342,Upto 5k,0,True,20,4,4,0,5,2,2,4,2,2,3,3.5,High,False,,
RM958,40,36-45,False,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,3544,Upto 5k,9,False,16,3,2,1,6,0,3,4,2,0,0,2.8,Medium,False,,
RM1029,41,36-45,False,Travel_Rarely,Research & Development,5,5,Medical,2,Male,4,1,Research Scientist,3,Married,2127,Upto 5k,2,True,12,3,1,0,7,5,2,4,2,0,3,2.0,Low,False,,
RM1420,42,36-45,False,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,3,2,Research Scientist,1,Divorced,5410,5k-10k,6,True,17,3,3,1,9,3,2,4,3,1,2,2.5,Medium,False,,
RM1436,44,36-45,False,Travel_Rarely,Research & Development,1,3,Medical,2,Male,3,1,Research Scientist,4,Single,2436,Upto 5k,6,True,12,3,3,0,6,2,3,4,3,1,2,3.0,Medium,False,,
RM640,49,46-55,False,Travel_Rarely,Research & Development,1,3,Technical Degree,3,Female,3,1,Research Scientist,1,Married,3580,Upto 5k,2,False,16,3,2,1,7,2,3,4,2,0,2,2.2,Medium,False,,
RM571,52,46-55,False,Non-Travel,Research & Development,19,4,Medical,4,Male,3,1,Research Scientist,4,Married,4258,Upto 5k,0,False,18,3,1,1,5,3,3,4,3,1,2,3.0,Medium,False,,
RM333,54,46-55,False,Travel_Frequently,Research & Development,20,4,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4869,Upto 5k,3,False,12,3,4,0,20,4,2,4,3,0,3,3.2,High,False,,
RM1398,54,46-55,False,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,3,2,Research Scientist,3,Married,2897,Upto 5k,3,False,11,3,3,2,9,6,2,4,3,2,3,2.2,Medium,False,,
RM1208,55,46-55,False,Travel_Rarely,Research & Development,22,3,Technical Degree,1,Male,2,1,Research Scientist,2,Divorced,3537,Upto 5k,5,False,12,3,4,1,8,1,3,4,2,1,2,2.5,Medium,False,,
RM886,25,18-25,False,Travel_Rarely,Sales,10,4,Life Sciences,3,Male,3,2,Sales Executive,4,Single,4950,Upto 5k,0,False,14,3,2,0,5,4,3,4,3,1,1,3.0,Medium,False,,
RM574,26,26-35,True,Travel_Rarely,Sales,8,3,Technical Degree,4,Male,2,2,Sales Executive,1,Single,5326,5k-10k,6,False,17,3,3,0,6,2,2,4,3,1,2,2.5,Medium,False,,
RM577,27,26-35,False,Travel_Frequently,Sales,8,1,Marketing,3,Male,3,2,Sales Executive,4,Married,4342,Upto 5k,0,False,19,3,2,1,5,3,3,4,2,1,1,3.0,Medium,False,,
RM660,28,26-35,False,Travel_Rarely,Sales,5,4,Medical,1,Male,3,2,Sales Executive,4,Single,4908,Upto 5k,1,False,14,3,2,0,4,3,3,4,2,0,2,2.5,Medium,False,,
RM1071,28,26-35,False,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,3,2,Sales Executive,1,Single,4898,Upto 5k,0,False,14,3,4,0,5,5,3,4,2,1,3,2.8,Medium,False,,
RM350,29,26-35,False,Non-Travel,Sales,2,3,Life Sciences,4,Male,3,2,Sales Executive,3,Married,4649,Upto 5k,1,False,14,3,1,1,4,3,2,4,3,0,2,2.5,Medium,False,,
RM866,30,26-35,False,Travel_Rarely,Sales,29,4,Life Sciences,3,Male,3,2,Sales Executive,1,Divorced,4115,Upto 5k,8,False,19,3,3,3,8,3,3,4,3,0,3,2.5,Medium,False,,
RM1110,30,26-35,False,Travel_Rarely,Sales,29,4,Technical Degree,3,Male,3,3,Sales Executive,2,Married,9250,5k-10k,3,False,12,3,2,1,9,3,3,4,2,1,3,2.5,Medium,False,,
RM470,32,26-35,True,Non-Travel,Sales,11,4,Other,4,Male,4,2,Sales Executive,3,Married,4707,Upto 5k,8,False,12,3,4,0,6,2,3,4,2,1,2,3.5,High,False,,
RM1027,32,26-35,False,Travel_Rarely,Sales,7,5,Marketing,4,Male,3,2,Sales Executive,4,Married,9204,5k-10k,4,False,12,3,3,1,7,3,2,4,3,0,3,3.2,High,False,,
RM1242,32,26-35,False,Travel_Rarely,Sales,19,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,9610,5k-10k,3,False,13,3,3,1,10,2,1,4,3,0,2,2.8,Medium,False,,
RM1048,33,26-35,False,Travel_Frequently,Sales,7,3,Medical,4,Male,3,2,Sales Executive,1,Married,4373,Upto 5k,0,False,14,3,1,2,5,2,3,4,3,0,3,2.2,Medium,True,Рівень посади: 2; Стаж на посаді: 3; Задоволеність: 2.2; Наявність понаднормової праці: False,"Спеціалісти Sales Executive 2 рівня часто покидають компанію після 2 років роботи. Варто дізнатися, чи задоволений працівник, та перевірити робоче навантаження."
RM1360,34,26-35,False,Travel_Rarely,Sales,3,1,Medical,4,Female,2,2,Sales Executive,4,Married,8103,5k-10k,3,True,12,3,3,0,9,3,2,4,2,0,1,3.2,High,True,Рівень посади: 2; Стаж на посаді: 2; Задоволеність: 3.2; Наявність понаднормової праці: True,"Спеціалісти Sales Executive 2 рівня часто покидають компанію після 2 років роботи. Варто дізнатися, чи задоволений працівник, та перевірити робоче навантаження."
RM982,35,26-35,True,Travel_Frequently,Sales,18,4,Marketing,4,Female,3,2,Sales Executive,3,Married,4614,Upto 5k,0,True,18,3,3,1,5,0,2,4,2,3,2,3.0,Medium,False,,
RM1356,36,36-45,False,Travel_Rarely,Sales,17,2,Marketing,3,Male,2,2,Sales Executive,2,Married,5507,5k-10k,2,False,16,3,3,2,12,1,1,4,2,1,3,2.2,Medium,True,Рівень посади: 2; Стаж на посаді: 2; Задоволеність: 2.2; Наявність понаднормової праці: False,"Спеціалісти Sales Executive 2 рівня часто покидають компанію після 2 років роботи. Варто дізнатися, чи задоволений працівник, та перевірити робоче навантаження."
RM336,40,36-45,False,Travel_Rarely,Sales,1,2,Medical,2,Male,1,2,Sales Executive,4,Married,7457,5k-10k,2,True,22,4,3,3,6,2,2,4,3,0,2,2.8,Medium,True,Рівень посади: 2; Стаж на посаді: 3; Задоволеність: 2.8; Наявність понаднормової праці: True,"Спеціалісти Sales Executive 2 рівня часто покидають компанію після 2 років роботи. Варто дізнатися, чи задоволений працівник, та перевірити робоче навантаження."
RM850,43,36-45,True,Travel_Rarely,Sales,9,3,Marketing,1,Female,1,2,Sales Executive,3,Single,5346,5k-10k,8,False,13,3,2,0,7,2,2,4,3,1,3,2.0,Low,False,,
RM053,44,36-45,False,Travel_Rarely,Sales,1,5,Marketing,2,Female,3,2,Sales Executive,1,Divorced,5454,5k-10k,5,True,21,4,3,1,9,2,2,4,3,1,3,2.0,Low,True,Рівень посади: 2; Стаж на посаді: 3; Задоволеність: 2.0; Наявність понаднормової праці: True,"Спеціалісти Sales Executive 2 рівня часто покидають компанію після 2 років роботи. Варто дізнатися, чи задоволений працівник, та перевірити робоче навантаження."
RM529,50,46-55,True,Travel_Frequently,Sales,8,2,Technical Degree,2,Male,3,2,Sales Executive,3,Married,6796,5k-10k,3,True,14,3,1,1,18,4,3,4,3,1,3,2.2,Medium,False,,
RM988,51,46-55,False,Travel_Frequently,Sales,2,3,Marketing,2,Male,3,3,Sales Executive,2,Married,10596,10k-15k,2,False,11,3,2,0,14,5,3,4,2,3,2,2.2,Medium,False,,
RM071,59,55+,False,Travel_Frequently,Sales,1,1,Life Sciences,1,Female,2,2,Sales Executive,3,Single,5473,5k-10k,7,False,11,3,4,0,20,2,2,4,3,1,,2.5,Medium,False,,
RM1465,26,26-35,False,Travel_Rarely,Sales,5,3,Other,4,Female,2,1,Sales Representative,3,Single,2966,Upto 5k,0,False,18,3,4,0,5,2,3,4,2,0,0,3.5,High,False,,
RM496,27,26-35,True,Travel_Rarely,Sales,2,1,Marketing,3,Male,3,1,Sales Representative,1,Divorced,3041,Upto 5k,0,False,11,3,2,1,5,3,3,4,3,0,2,2.2,Medium,False,,
RM239,32,26-35,False,Travel_Rarely,Sales,4,2,Life Sciences,3,Female,3,1,Sales Representative,2,Married,3931,Upto 5k,2,False,11,3,1,1,6,5,3,4,3,1,2,2.2,Medium,False,,
RM160,34,26-35,False,Travel_Frequently,Sales,2,4,Marketing,3,Female,3,1,Sales Representative,3,Married,2231,Upto 5k,6,False,18,3,4,1,6,3,3,4,3,1,2,3.2,High,False,,
RM1309,38,36-45,False,Travel_Rarely,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,Married,5405,5k-10k,2,True,20,4,1,2,20,4,2,4,2,0,3,2.2,Medium,False,,
RM183,41,36-45,True,Travel_Rarely,Sales,20,2,Marketing,2,Female,3,1,Sales Representative,2,Single,3140,Upto 5k,1,True,22,4,4,0,4,5,2,4,3,0,2,2.5,Medium,False,,
RM285,26,26-35,False,Travel_Frequently,Research & Development,11,2,Medical,1,Male,3,2,Healthcare Representative,1,Married,4741,Upto 5k,1,True,13,3,3,1,5,3,3,5,3,3,3,2.0,Low,False,,
RM1388,29,26-35,False,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,3,2,Healthcare Representative,1,Married,5373,5k-10k,0,False,12,3,1,1,6,5,2,5,3,0,2,1.2,Low,False,,
RM1389,32,26-35,False,Non-Travel,Research & Development,15,4,Medical,3,Female,3,2,Healthcare Representative,4,Divorced,6667,5k-10k,5,False,18,3,2,1,9,6,3,5,1,1,2,3.0,Medium,False,,
RM695,33,26-35,False,Travel_Rarely,Research & Development,1,3,Life Sciences,2,Female,2,2,Healthcare Representative,4,Single,6949,5k-10k,0,False,14,3,1,0,6,3,3,5,0,1,4,2.5,Medium,False,,
RM550,34,26-35,False,Travel_Rarely,Research & Development,8,2,Medical,2,Female,3,2,Healthcare Representative,3,Single,6142,5k-10k,3,False,11,3,4,0,10,2,3,5,1,4,3,3.0,Medium,False,,
RM1124,35,26-35,False,Travel_Rarely,Research & Development,10,4,Medical,1,Female,3,2,Healthcare Representative,3,Single,6142,5k-10k,3,True,16,3,3,0,10,4,3,5,2,0,4,2.5,Medium,False,,
RM1184,36,36-45,False,Travel_Rarely,Research & Development,3,2,Life Sciences,4,Male,4,2,Healthcare Representative,1,Divorced,6842,5k-10k,6,False,20,4,1,1,13,3,3,5,4,0,4,2.2,Medium,False,,
RM1300,40,36-45,False,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,6513,5k-10k,4,False,17,3,4,1,12,3,3,5,3,0,3,3.5,High,False,,
RM397,43,36-45,False,Travel_Rarely,Research & Development,8,4,Other,3,Female,3,2,Healthcare Representative,3,Divorced,4522,Upto 5k,4,True,14,3,4,0,8,3,3,5,2,0,2,3.2,High,False,,
RM651,43,36-45,False,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Female,3,2,Healthcare Representative,4,Married,5562,5k-10k,4,False,13,3,2,1,12,2,2,5,2,2,2,3.0,Medium,False,,
RM618,44,36-45,False,Travel_Rarely,Research & Development,4,3,Medical,4,Male,3,2,Healthcare Representative,2,Single,5933,5k-10k,9,False,12,3,4,0,10,2,2,5,2,2,3,3.0,Medium,False,,
RM376,49,46-55,False,Travel_Rarely,Research & Development,7,3,Other,2,Male,2,3,Healthcare Representative,3,Single,10965,10k-15k,8,False,24,4,3,0,26,2,3,5,2,0,0,2.8,Medium,False,,
RM164,57,55+,False,Travel_Rarely,Research & Development,24,2,Life Sciences,3,Male,4,3,Healthcare Representative,4,Divorced,9439,5k-10k,3,True,16,3,2,1,12,2,1,5,3,1,4,2.5,Medium,False,,
RM309,58,55+,False,Non-Travel,Research & Development,1,4,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,5660,5k-10k,2,True,13,3,4,1,12,2,3,5,3,1,2,3.5,High,False,,
RM1298,26,26-35,True,Travel_Rarely,Human Resources,20,2,Medical,4,Female,3,1,Human Resources,2,Married,2148,Upto 5k,0,True,11,3,3,0,6,3,3,5,1,1,4,3.0,Medium,False,,
RM630,28,26-35,False,Travel_Rarely,Human Resources,8,2,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,Upto 5k,1,False,13,3,4,1,6,6,3,5,1,0,4,3.2,High,False,,
RM1065,30,26-35,False,Travel_Rarely,Human Resources,1,3,Life Sciences,3,Male,3,1,Human Resources,3,Divorced,2064,Upto 5k,0,False,21,4,1,1,6,3,4,5,3,1,3,2.8,Medium,False,,
RM864,33,26-35,False,Travel_Rarely,Human Resources,2,3,Human Resources,2,Male,3,1,Human Resources,3,Married,3600,Upto 5k,1,False,13,3,4,1,5,2,3,5,4,1,4,3.0,Medium,False,,
RM836,35,26-35,False,Travel_Rarely,Human Resources,8,4,Technical Degree,3,Male,3,1,Human Resources,3,Single,4323,Upto 5k,1,False,17,3,2,0,6,2,1,5,4,1,4,2.2,Medium,False,,
RM600,36,36-45,False,Travel_Rarely,Human Resources,13,3,Human Resources,3,Male,3,1,Human Resources,2,Married,2143,Upto 5k,4,False,13,3,2,1,8,2,3,5,2,0,4,2.5,Medium,False,,
RM634,36,36-45,False,Travel_Rarely,Human Resources,8,3,Life Sciences,1,Male,2,1,Human Resources,1,Married,2342,Upto 5k,0,False,21,4,3,0,6,3,3,5,4,0,3,2.0,Low,False,,
RM655,39,36-45,False,Travel_Rarely,Human Resources,2,3,Life Sciences,4,Female,2,2,Human Resources,4,Married,5204,5k-10k,8,False,11,3,3,2,13,2,3,5,4,0,4,3.5,High,False,,
RM1244,45,36-45,False,Travel_Rarely,Human Resources,4,3,Life Sciences,3,Female,1,3,Human Resources,3,Married,9756,5k-10k,4,False,21,4,3,2,9,2,4,5,0,0,3,3.2,High,False,,
RM1202,23,18-25,True,Travel_Rarely,Research & Development,8,1,Medical,4,Male,2,1,Laboratory Technician,3,Single,3989,Upto 5k,1,True,11,3,1,0,5,2,3,5,4,1,2,2.8,Medium,False,,
RM1409,23,18-25,False,Travel_Rarely,Research & Development,12,2,Other,4,Male,3,1,Laboratory Technician,4,Single,2647,Upto 5k,1,False,13,3,3,0,5,6,4,5,2,1,4,3.8,High,False,,
